iterate,power,delta,band
8806,0.55,0.45,0.41000000000000003
8807,0.55,0.45,0.42000000000000004
8808,0.55,0.45,0.43000000000000005
8809,0.55,0.45,0.44000000000000006
8811,0.55,0.45,0.45999999999999996
8812,0.55,0.45,0.47
8813,0.55,0.45,0.48
8814,0.55,0.45,0.49
8815,0.55,0.45,0.5
8816,0.55,0.5,0.1
8817,0.55,0.5,0.11
8818,0.55,0.5,0.12000000000000001
8819,0.55,0.5,0.13
8820,0.55,0.5,0.14
8821,0.55,0.5,0.15000000000000002
8822,0.55,0.5,0.16
8823,0.55,0.5,0.17
8824,0.55,0.5,0.18
8825,0.55,0.5,0.19
8826,0.55,0.5,0.2
8827,0.55,0.5,0.21000000000000002
8828,0.55,0.5,0.22
8829,0.55,0.5,0.23
8830,0.55,0.5,0.24000000000000002
8831,0.55,0.5,0.25
8832,0.55,0.5,0.26
8833,0.55,0.5,0.27
8834,0.55,0.5,0.28
8835,0.55,0.5,0.29000000000000004
8836,0.55,0.5,0.30000000000000004
8837,0.55,0.5,0.31
8838,0.55,0.5,0.32
8839,0.55,0.5,0.33
8840,0.55,0.5,0.33999999999999997
8841,0.55,0.5,0.35
8842,0.55,0.5,0.36
8843,0.55,0.5,0.37
8844,0.55,0.5,0.38
8845,0.55,0.5,0.39
8846,0.55,0.5,0.4
8847,0.55,0.5,0.41000000000000003
8848,0.55,0.5,0.42000000000000004
8849,0.55,0.5,0.43000000000000005
8850,0.55,0.5,0.44000000000000006
8851,0.55,0.5,0.45000000000000007
8852,0.55,0.5,0.45999999999999996
8853,0.55,0.5,0.47
8854,0.55,0.5,0.48
8856,0.55,0.5,0.5
8857,0.55,0.55,0.1
8858,0.55,0.55,0.11
8859,0.55,0.55,0.12000000000000001
8860,0.55,0.55,0.13
8861,0.55,0.55,0.14
8862,0.55,0.55,0.15000000000000002
8863,0.55,0.55,0.16
8864,0.55,0.55,0.17
8865,0.55,0.55,0.18
8866,0.55,0.55,0.19
8867,0.55,0.55,0.2
8868,0.55,0.55,0.21000000000000002
8869,0.55,0.55,0.22
8870,0.55,0.55,0.23
8871,0.55,0.55,0.24000000000000002
8872,0.55,0.55,0.25
8873,0.55,0.55,0.26
8874,0.55,0.55,0.27
8875,0.55,0.55,0.28
8876,0.55,0.55,0.29000000000000004
8877,0.55,0.55,0.30000000000000004
8878,0.55,0.55,0.31
8879,0.55,0.55,0.32
8880,0.55,0.55,0.33
8881,0.55,0.55,0.33999999999999997
8882,0.55,0.55,0.35
8883,0.55,0.55,0.36
8884,0.55,0.55,0.37
8885,0.55,0.55,0.38
8886,0.55,0.55,0.39
8887,0.55,0.55,0.4
8888,0.55,0.55,0.41000000000000003
8889,0.55,0.55,0.42000000000000004
8890,0.55,0.55,0.43000000000000005
8891,0.55,0.55,0.44000000000000006
8892,0.55,0.55,0.45000000000000007
8893,0.55,0.55,0.45999999999999996
8894,0.55,0.55,0.47
8895,0.55,0.55,0.48
8896,0.55,0.55,0.49
8897,0.55,0.55,0.5
8898,0.55,0.6000000000000001,0.1
8899,0.55,0.6000000000000001,0.11
8900,0.55,0.6000000000000001,0.12000000000000001
8901,0.55,0.6000000000000001,0.13
8902,0.55,0.6000000000000001,0.14
8903,0.55,0.6000000000000001,0.15000000000000002
8904,0.55,0.6000000000000001,0.16
8905,0.55,0.6000000000000001,0.17
8906,0.55,0.6000000000000001,0.18
8907,0.55,0.6000000000000001,0.19
8908,0.55,0.6000000000000001,0.2
8909,0.55,0.6000000000000001,0.21000000000000002
8910,0.55,0.6000000000000001,0.22
8911,0.55,0.6000000000000001,0.23
8912,0.55,0.6000000000000001,0.24000000000000002
8913,0.55,0.6000000000000001,0.25
8914,0.55,0.6000000000000001,0.26
8915,0.55,0.6000000000000001,0.27
8916,0.55,0.6000000000000001,0.28
8917,0.55,0.6000000000000001,0.29000000000000004
8918,0.55,0.6000000000000001,0.30000000000000004
8919,0.55,0.6000000000000001,0.31
8920,0.55,0.6000000000000001,0.32
8921,0.55,0.6000000000000001,0.33
8922,0.55,0.6000000000000001,0.33999999999999997
8923,0.55,0.6000000000000001,0.35
8924,0.55,0.6000000000000001,0.36
8925,0.55,0.6000000000000001,0.37
8926,0.55,0.6000000000000001,0.38
8927,0.55,0.6000000000000001,0.39
8928,0.55,0.6000000000000001,0.4
8929,0.55,0.6000000000000001,0.41000000000000003
8930,0.55,0.6000000000000001,0.42000000000000004
8931,0.55,0.6000000000000001,0.43000000000000005
8932,0.55,0.6000000000000001,0.44000000000000006
8933,0.55,0.6000000000000001,0.45000000000000007
8934,0.55,0.6000000000000001,0.45999999999999996
8935,0.55,0.6000000000000001,0.47
8936,0.55,0.6000000000000001,0.48
8937,0.55,0.6000000000000001,0.49
8938,0.55,0.6000000000000001,0.5
8939,0.55,0.65,0.1
8940,0.55,0.65,0.11
8941,0.55,0.65,0.12000000000000001
8942,0.55,0.65,0.13
8943,0.55,0.65,0.14
8944,0.55,0.65,0.15000000000000002
8945,0.55,0.65,0.16
8946,0.55,0.65,0.17
8947,0.55,0.65,0.18
8948,0.55,0.65,0.19
8949,0.55,0.65,0.2
8950,0.55,0.65,0.21000000000000002
8951,0.55,0.65,0.22
8952,0.55,0.65,0.23
8953,0.55,0.65,0.24000000000000002
8954,0.55,0.65,0.25
8955,0.55,0.65,0.26
8956,0.55,0.65,0.27
8957,0.55,0.65,0.28
8958,0.55,0.65,0.29000000000000004
8959,0.55,0.65,0.30000000000000004
8960,0.55,0.65,0.31
8961,0.55,0.65,0.32
8962,0.55,0.65,0.33
8963,0.55,0.65,0.33999999999999997
8964,0.55,0.65,0.35
8965,0.55,0.65,0.36
8966,0.55,0.65,0.37
8967,0.55,0.65,0.38
8968,0.55,0.65,0.39
8969,0.55,0.65,0.4
8970,0.55,0.65,0.41000000000000003
8971,0.55,0.65,0.42000000000000004
8972,0.55,0.65,0.43000000000000005
8973,0.55,0.65,0.44000000000000006
8974,0.55,0.65,0.45000000000000007
8975,0.55,0.65,0.45999999999999996
8976,0.55,0.65,0.47
8977,0.55,0.65,0.48
8978,0.55,0.65,0.49
8979,0.55,0.65,0.5
8980,0.55,0.7000000000000001,0.1
8981,0.55,0.7000000000000001,0.11
8982,0.55,0.7000000000000001,0.12000000000000001
8983,0.55,0.7000000000000001,0.13
8984,0.55,0.7000000000000001,0.14
8985,0.55,0.7000000000000001,0.15000000000000002
8986,0.55,0.7000000000000001,0.16
8987,0.55,0.7000000000000001,0.17
8988,0.55,0.7000000000000001,0.18
8989,0.55,0.7000000000000001,0.19
8990,0.55,0.7000000000000001,0.2
8991,0.55,0.7000000000000001,0.21000000000000002
8992,0.55,0.7000000000000001,0.22
8993,0.55,0.7000000000000001,0.23
8994,0.55,0.7000000000000001,0.24000000000000002
8995,0.55,0.7000000000000001,0.25
8996,0.55,0.7000000000000001,0.26
8997,0.55,0.7000000000000001,0.27
8998,0.55,0.7000000000000001,0.28
8999,0.55,0.7000000000000001,0.29000000000000004
9000,0.55,0.7000000000000001,0.30000000000000004
9001,0.55,0.7000000000000001,0.31
9002,0.55,0.7000000000000001,0.32
9003,0.55,0.7000000000000001,0.33
9004,0.55,0.7000000000000001,0.33999999999999997
9005,0.55,0.7000000000000001,0.35
9006,0.55,0.7000000000000001,0.36
9007,0.55,0.7000000000000001,0.37
9008,0.55,0.7000000000000001,0.38
9009,0.55,0.7000000000000001,0.39
9010,0.55,0.7000000000000001,0.4
9011,0.55,0.7000000000000001,0.41000000000000003
9012,0.55,0.7000000000000001,0.42000000000000004
9013,0.55,0.7000000000000001,0.43000000000000005
9014,0.55,0.7000000000000001,0.44000000000000006
9015,0.55,0.7000000000000001,0.45000000000000007
9016,0.55,0.7000000000000001,0.45999999999999996
9017,0.55,0.7000000000000001,0.47
9018,0.55,0.7000000000000001,0.48
9019,0.55,0.7000000000000001,0.49
9020,0.55,0.7000000000000001,0.5
9021,0.55,0.75,0.1
9022,0.55,0.75,0.11
9023,0.55,0.75,0.12000000000000001
9024,0.55,0.75,0.13
9025,0.55,0.75,0.14
9026,0.55,0.75,0.15000000000000002
9027,0.55,0.75,0.16
9028,0.55,0.75,0.17
9029,0.55,0.75,0.18
9030,0.55,0.75,0.19
9031,0.55,0.75,0.2
9032,0.55,0.75,0.21000000000000002
9033,0.55,0.75,0.22
9034,0.55,0.75,0.23
9035,0.55,0.75,0.24000000000000002
9036,0.55,0.75,0.25
9037,0.55,0.75,0.26
9038,0.55,0.75,0.27
9039,0.55,0.75,0.28
9040,0.55,0.75,0.29000000000000004
9041,0.55,0.75,0.30000000000000004
9042,0.55,0.75,0.31
9043,0.55,0.75,0.32
9044,0.55,0.75,0.33
9045,0.55,0.75,0.33999999999999997
9046,0.55,0.75,0.35
9047,0.55,0.75,0.36
9048,0.55,0.75,0.37
9049,0.55,0.75,0.38
9050,0.55,0.75,0.39
9051,0.55,0.75,0.4
9052,0.55,0.75,0.41000000000000003
9053,0.55,0.75,0.42000000000000004
9054,0.55,0.75,0.43000000000000005
9055,0.55,0.75,0.44000000000000006
9056,0.55,0.75,0.45000000000000007
9057,0.55,0.75,0.45999999999999996
9058,0.55,0.75,0.47
9059,0.55,0.75,0.48
9060,0.55,0.75,0.49
9061,0.55,0.75,0.5
9062,0.55,0.8,0.1
9063,0.55,0.8,0.11
9064,0.55,0.8,0.12000000000000001
9065,0.55,0.8,0.13
9066,0.55,0.8,0.14
9067,0.55,0.8,0.15000000000000002
9068,0.55,0.8,0.16
9069,0.55,0.8,0.17
9070,0.55,0.8,0.18
9071,0.55,0.8,0.19
9072,0.55,0.8,0.2
9073,0.55,0.8,0.21000000000000002
9074,0.55,0.8,0.22
9075,0.55,0.8,0.23
9076,0.55,0.8,0.24000000000000002
9077,0.55,0.8,0.25
9078,0.55,0.8,0.26
9079,0.55,0.8,0.27
9080,0.55,0.8,0.28
9081,0.55,0.8,0.29000000000000004
9082,0.55,0.8,0.30000000000000004
9083,0.55,0.8,0.31
9084,0.55,0.8,0.32
9085,0.55,0.8,0.33
9086,0.55,0.8,0.33999999999999997
9087,0.55,0.8,0.35
9088,0.55,0.8,0.36
9089,0.55,0.8,0.37
9090,0.55,0.8,0.38
9091,0.55,0.8,0.39
9092,0.55,0.8,0.4
9093,0.55,0.8,0.41000000000000003
9094,0.55,0.8,0.42000000000000004
9095,0.55,0.8,0.43000000000000005
9096,0.55,0.8,0.44000000000000006
9097,0.55,0.8,0.45000000000000007
9098,0.55,0.8,0.45999999999999996
9099,0.55,0.8,0.47
9100,0.55,0.8,0.48
9101,0.55,0.8,0.49
9102,0.55,0.8,0.5
9103,0.55,0.8500000000000001,0.1
9104,0.55,0.8500000000000001,0.11
9105,0.55,0.8500000000000001,0.12000000000000001
9106,0.55,0.8500000000000001,0.13
9107,0.55,0.8500000000000001,0.14
9108,0.55,0.8500000000000001,0.15000000000000002
9109,0.55,0.8500000000000001,0.16
9110,0.55,0.8500000000000001,0.17
9111,0.55,0.8500000000000001,0.18
9112,0.55,0.8500000000000001,0.19
9113,0.55,0.8500000000000001,0.2
9114,0.55,0.8500000000000001,0.21000000000000002
9115,0.55,0.8500000000000001,0.22
9116,0.55,0.8500000000000001,0.23
9117,0.55,0.8500000000000001,0.24000000000000002
9118,0.55,0.8500000000000001,0.25
9119,0.55,0.8500000000000001,0.26
9120,0.55,0.8500000000000001,0.27
9121,0.55,0.8500000000000001,0.28
9122,0.55,0.8500000000000001,0.29000000000000004
9123,0.55,0.8500000000000001,0.30000000000000004
9124,0.55,0.8500000000000001,0.31
9125,0.55,0.8500000000000001,0.32
9126,0.55,0.8500000000000001,0.33
9127,0.55,0.8500000000000001,0.33999999999999997
9128,0.55,0.8500000000000001,0.35
9129,0.55,0.8500000000000001,0.36
9130,0.55,0.8500000000000001,0.37
9131,0.55,0.8500000000000001,0.38
9132,0.55,0.8500000000000001,0.39
9133,0.55,0.8500000000000001,0.4
9134,0.55,0.8500000000000001,0.41000000000000003
9135,0.55,0.8500000000000001,0.42000000000000004
9136,0.55,0.8500000000000001,0.43000000000000005
9137,0.55,0.8500000000000001,0.44000000000000006
9138,0.55,0.8500000000000001,0.45000000000000007
9139,0.55,0.8500000000000001,0.45999999999999996
9140,0.55,0.8500000000000001,0.47
9141,0.55,0.8500000000000001,0.48
9142,0.55,0.8500000000000001,0.49
9143,0.55,0.8500000000000001,0.5
9144,0.55,0.9,0.1
9145,0.55,0.9,0.11
9146,0.55,0.9,0.12000000000000001
9147,0.55,0.9,0.13
9148,0.55,0.9,0.14
9149,0.55,0.9,0.15000000000000002
9150,0.55,0.9,0.16
9151,0.55,0.9,0.17
9152,0.55,0.9,0.18
9153,0.55,0.9,0.19
9154,0.55,0.9,0.2
9155,0.55,0.9,0.21000000000000002
9156,0.55,0.9,0.22
9157,0.55,0.9,0.23
9158,0.55,0.9,0.24000000000000002
9159,0.55,0.9,0.25
9160,0.55,0.9,0.26
9161,0.55,0.9,0.27
9162,0.55,0.9,0.28
9163,0.55,0.9,0.29000000000000004
9164,0.55,0.9,0.30000000000000004
9165,0.55,0.9,0.31
9166,0.55,0.9,0.32
9167,0.55,0.9,0.33
9168,0.55,0.9,0.33999999999999997
9169,0.55,0.9,0.35
9170,0.55,0.9,0.36
9171,0.55,0.9,0.37
9172,0.55,0.9,0.38
9173,0.55,0.9,0.39
9174,0.55,0.9,0.4
9175,0.55,0.9,0.41000000000000003
9176,0.55,0.9,0.42000000000000004
9177,0.55,0.9,0.43000000000000005
9178,0.55,0.9,0.44000000000000006
9179,0.55,0.9,0.45000000000000007
9180,0.55,0.9,0.45999999999999996
9181,0.55,0.9,0.47
9182,0.55,0.9,0.48
9183,0.55,0.9,0.49
9184,0.55,0.9,0.5
9185,0.55,0.9500000000000001,0.1
9186,0.55,0.9500000000000001,0.11
9187,0.55,0.9500000000000001,0.12000000000000001
9188,0.55,0.9500000000000001,0.13
9189,0.55,0.9500000000000001,0.14
9190,0.55,0.9500000000000001,0.15000000000000002
9191,0.55,0.9500000000000001,0.16
9192,0.55,0.9500000000000001,0.17
9193,0.55,0.9500000000000001,0.18
9194,0.55,0.9500000000000001,0.19
9195,0.55,0.9500000000000001,0.2
9196,0.55,0.9500000000000001,0.21000000000000002
9197,0.55,0.9500000000000001,0.22
9198,0.55,0.9500000000000001,0.23
9199,0.55,0.9500000000000001,0.24000000000000002
9200,0.55,0.9500000000000001,0.25
9201,0.55,0.9500000000000001,0.26
9202,0.55,0.9500000000000001,0.27
9203,0.55,0.9500000000000001,0.28
9204,0.55,0.9500000000000001,0.29000000000000004
9205,0.55,0.9500000000000001,0.30000000000000004
9206,0.55,0.9500000000000001,0.31
9207,0.55,0.9500000000000001,0.32
9208,0.55,0.9500000000000001,0.33
9209,0.55,0.9500000000000001,0.33999999999999997
9210,0.55,0.9500000000000001,0.35
9211,0.55,0.9500000000000001,0.36
9212,0.55,0.9500000000000001,0.37
9213,0.55,0.9500000000000001,0.38
9214,0.55,0.9500000000000001,0.39
9215,0.55,0.9500000000000001,0.4
9216,0.55,0.9500000000000001,0.41000000000000003
9217,0.55,0.9500000000000001,0.42000000000000004
9218,0.55,0.9500000000000001,0.43000000000000005
9219,0.55,0.9500000000000001,0.44000000000000006
9220,0.55,0.9500000000000001,0.45000000000000007
9221,0.55,0.9500000000000001,0.45999999999999996
9222,0.55,0.9500000000000001,0.47
9223,0.55,0.9500000000000001,0.48
9224,0.55,0.9500000000000001,0.49
9225,0.55,0.9500000000000001,0.5
9226,0.55,1,0.1
9227,0.55,1,0.11
9228,0.55,1,0.12000000000000001
9229,0.55,1,0.13
9230,0.55,1,0.14
9231,0.55,1,0.15000000000000002
9232,0.55,1,0.16
9233,0.55,1,0.17
9234,0.55,1,0.18
9235,0.55,1,0.19
9236,0.55,1,0.2
9237,0.55,1,0.21000000000000002
9238,0.55,1,0.22
9239,0.55,1,0.23
9240,0.55,1,0.24000000000000002
9241,0.55,1,0.25
9242,0.55,1,0.26
9243,0.55,1,0.27
9244,0.55,1,0.28
9245,0.55,1,0.29000000000000004
9246,0.55,1,0.30000000000000004
9247,0.55,1,0.31
9248,0.55,1,0.32
9249,0.55,1,0.33
9250,0.55,1,0.33999999999999997
9251,0.55,1,0.35
9252,0.55,1,0.36
9253,0.55,1,0.37
9254,0.55,1,0.38
9255,0.55,1,0.39
9256,0.55,1,0.4
9257,0.55,1,0.41000000000000003
9258,0.55,1,0.42000000000000004
9259,0.55,1,0.43000000000000005
9260,0.55,1,0.44000000000000006
9261,0.55,1,0.45000000000000007
9262,0.55,1,0.45999999999999996
9263,0.55,1,0.47
9264,0.55,1,0.48
9265,0.55,1,0.49
9266,0.55,1,0.5
9267,0.55,1.05,0.1
9268,0.55,1.05,0.11
9269,0.55,1.05,0.12000000000000001
9270,0.55,1.05,0.13
9271,0.55,1.05,0.14
9272,0.55,1.05,0.15000000000000002
9273,0.55,1.05,0.16
9274,0.55,1.05,0.17
9275,0.55,1.05,0.18
9276,0.55,1.05,0.19
9277,0.55,1.05,0.2
9278,0.55,1.05,0.21000000000000002
9279,0.55,1.05,0.22
9280,0.55,1.05,0.23
9281,0.55,1.05,0.24000000000000002
9282,0.55,1.05,0.25
9283,0.55,1.05,0.26
9284,0.55,1.05,0.27
9285,0.55,1.05,0.28
9286,0.55,1.05,0.29000000000000004
9287,0.55,1.05,0.30000000000000004
9288,0.55,1.05,0.31
9289,0.55,1.05,0.32
9290,0.55,1.05,0.33
9291,0.55,1.05,0.33999999999999997
9292,0.55,1.05,0.35
9293,0.55,1.05,0.36
9294,0.55,1.05,0.37
9295,0.55,1.05,0.38
9296,0.55,1.05,0.39
9297,0.55,1.05,0.4
9298,0.55,1.05,0.41000000000000003
9299,0.55,1.05,0.42000000000000004
9300,0.55,1.05,0.43000000000000005
9301,0.55,1.05,0.44000000000000006
9302,0.55,1.05,0.45000000000000007
9303,0.55,1.05,0.45999999999999996
9304,0.55,1.05,0.47
9305,0.55,1.05,0.48
9306,0.55,1.05,0.49
9307,0.55,1.05,0.5
9308,0.55,1.1,0.1
9309,0.55,1.1,0.11
9310,0.55,1.1,0.12000000000000001
9311,0.55,1.1,0.13
9312,0.55,1.1,0.14
9313,0.55,1.1,0.15000000000000002
9314,0.55,1.1,0.16
9315,0.55,1.1,0.17
9316,0.55,1.1,0.18
9317,0.55,1.1,0.19
9318,0.55,1.1,0.2
9319,0.55,1.1,0.21000000000000002
9320,0.55,1.1,0.22
9321,0.55,1.1,0.23
9322,0.55,1.1,0.24000000000000002
9323,0.55,1.1,0.25
9324,0.55,1.1,0.26
9325,0.55,1.1,0.27
9326,0.55,1.1,0.28
9327,0.55,1.1,0.29000000000000004
9328,0.55,1.1,0.30000000000000004
9329,0.55,1.1,0.31
9330,0.55,1.1,0.32
9331,0.55,1.1,0.33
9332,0.55,1.1,0.33999999999999997
9333,0.55,1.1,0.35
9334,0.55,1.1,0.36
9335,0.55,1.1,0.37
9336,0.55,1.1,0.38
9337,0.55,1.1,0.39
9338,0.55,1.1,0.4
9339,0.55,1.1,0.41000000000000003
9340,0.55,1.1,0.42000000000000004
9341,0.55,1.1,0.43000000000000005
9342,0.55,1.1,0.44000000000000006
9343,0.55,1.1,0.45000000000000007
9344,0.55,1.1,0.45999999999999996
9345,0.55,1.1,0.47
9346,0.55,1.1,0.48
9347,0.55,1.1,0.49
9348,0.55,1.1,0.5
9349,0.55,1.1500000000000001,0.1
9350,0.55,1.1500000000000001,0.11
9351,0.55,1.1500000000000001,0.12000000000000001
9352,0.55,1.1500000000000001,0.13
9353,0.55,1.1500000000000001,0.14
9354,0.55,1.1500000000000001,0.15000000000000002
9355,0.55,1.1500000000000001,0.16
9356,0.55,1.1500000000000001,0.17
9357,0.55,1.1500000000000001,0.18
9358,0.55,1.1500000000000001,0.19
9359,0.55,1.1500000000000001,0.2
9360,0.55,1.1500000000000001,0.21000000000000002
9361,0.55,1.1500000000000001,0.22
9362,0.55,1.1500000000000001,0.23
9363,0.55,1.1500000000000001,0.24000000000000002
9364,0.55,1.1500000000000001,0.25
9365,0.55,1.1500000000000001,0.26
9366,0.55,1.1500000000000001,0.27
9367,0.55,1.1500000000000001,0.28
9368,0.55,1.1500000000000001,0.29000000000000004
9369,0.55,1.1500000000000001,0.30000000000000004
9370,0.55,1.1500000000000001,0.31
9371,0.55,1.1500000000000001,0.32
9372,0.55,1.1500000000000001,0.33
9373,0.55,1.1500000000000001,0.33999999999999997
9374,0.55,1.1500000000000001,0.35
9375,0.55,1.1500000000000001,0.36
9376,0.55,1.1500000000000001,0.37
9377,0.55,1.1500000000000001,0.38
9378,0.55,1.1500000000000001,0.39
9379,0.55,1.1500000000000001,0.4
9380,0.55,1.1500000000000001,0.41000000000000003
9381,0.55,1.1500000000000001,0.42000000000000004
9382,0.55,1.1500000000000001,0.43000000000000005
9383,0.55,1.1500000000000001,0.44000000000000006
9384,0.55,1.1500000000000001,0.45000000000000007
9385,0.55,1.1500000000000001,0.45999999999999996
9386,0.55,1.1500000000000001,0.47
9387,0.55,1.1500000000000001,0.48
9388,0.55,1.1500000000000001,0.49
9389,0.55,1.1500000000000001,0.5
9390,0.55,1.2000000000000002,0.1
9391,0.55,1.2000000000000002,0.11
9392,0.55,1.2000000000000002,0.12000000000000001
9393,0.55,1.2000000000000002,0.13
9394,0.55,1.2000000000000002,0.14
9395,0.55,1.2000000000000002,0.15000000000000002
9396,0.55,1.2000000000000002,0.16
9397,0.55,1.2000000000000002,0.17
9398,0.55,1.2000000000000002,0.18
9399,0.55,1.2000000000000002,0.19
9400,0.55,1.2000000000000002,0.2
9401,0.55,1.2000000000000002,0.21000000000000002
9402,0.55,1.2000000000000002,0.22
9403,0.55,1.2000000000000002,0.23
9404,0.55,1.2000000000000002,0.24000000000000002
9405,0.55,1.2000000000000002,0.25
9406,0.55,1.2000000000000002,0.26
9407,0.55,1.2000000000000002,0.27
9408,0.55,1.2000000000000002,0.28
9409,0.55,1.2000000000000002,0.29000000000000004
9410,0.55,1.2000000000000002,0.30000000000000004
9411,0.55,1.2000000000000002,0.31
9412,0.55,1.2000000000000002,0.32
9413,0.55,1.2000000000000002,0.33
9414,0.55,1.2000000000000002,0.33999999999999997
9415,0.55,1.2000000000000002,0.35
9416,0.55,1.2000000000000002,0.36
9417,0.55,1.2000000000000002,0.37
9418,0.55,1.2000000000000002,0.38
9419,0.55,1.2000000000000002,0.39
9420,0.55,1.2000000000000002,0.4
9421,0.55,1.2000000000000002,0.41000000000000003
9422,0.55,1.2000000000000002,0.42000000000000004
9423,0.55,1.2000000000000002,0.43000000000000005
9424,0.55,1.2000000000000002,0.44000000000000006
9425,0.55,1.2000000000000002,0.45000000000000007
9426,0.55,1.2000000000000002,0.45999999999999996
9427,0.55,1.2000000000000002,0.47
9428,0.55,1.2000000000000002,0.48
9429,0.55,1.2000000000000002,0.49
9430,0.55,1.2000000000000002,0.5
9431,0.55,1.25,0.1
9432,0.55,1.25,0.11
9433,0.55,1.25,0.12000000000000001
9434,0.55,1.25,0.13
9435,0.55,1.25,0.14
9436,0.55,1.25,0.15000000000000002
9437,0.55,1.25,0.16
9438,0.55,1.25,0.17
9439,0.55,1.25,0.18
9440,0.55,1.25,0.19
9441,0.55,1.25,0.2
9442,0.55,1.25,0.21000000000000002
9443,0.55,1.25,0.22
9444,0.55,1.25,0.23
9445,0.55,1.25,0.24000000000000002
9446,0.55,1.25,0.25
9447,0.55,1.25,0.26
9448,0.55,1.25,0.27
9449,0.55,1.25,0.28
9450,0.55,1.25,0.29000000000000004
9451,0.55,1.25,0.30000000000000004
9452,0.55,1.25,0.31
9453,0.55,1.25,0.32
9454,0.55,1.25,0.33
9455,0.55,1.25,0.33999999999999997
9456,0.55,1.25,0.35
9457,0.55,1.25,0.36
9458,0.55,1.25,0.37
9459,0.55,1.25,0.38
9460,0.55,1.25,0.39
9461,0.55,1.25,0.4
9462,0.55,1.25,0.41000000000000003
9463,0.55,1.25,0.42000000000000004
9464,0.55,1.25,0.43000000000000005
9465,0.55,1.25,0.44000000000000006
9466,0.55,1.25,0.45000000000000007
9467,0.55,1.25,0.45999999999999996
9468,0.55,1.25,0.47
9469,0.55,1.25,0.48
9470,0.55,1.25,0.49
9471,0.55,1.25,0.5
9472,0.55,1.3,0.1
9473,0.55,1.3,0.11
9474,0.55,1.3,0.12000000000000001
9475,0.55,1.3,0.13
9476,0.55,1.3,0.14
9477,0.55,1.3,0.15000000000000002
9478,0.55,1.3,0.16
9479,0.55,1.3,0.17
9480,0.55,1.3,0.18
9481,0.55,1.3,0.19
9482,0.55,1.3,0.2
9483,0.55,1.3,0.21000000000000002
9484,0.55,1.3,0.22
9485,0.55,1.3,0.23
9486,0.55,1.3,0.24000000000000002
9487,0.55,1.3,0.25
9488,0.55,1.3,0.26
9489,0.55,1.3,0.27
9490,0.55,1.3,0.28
9491,0.55,1.3,0.29000000000000004
9492,0.55,1.3,0.30000000000000004
9493,0.55,1.3,0.31
9494,0.55,1.3,0.32
9495,0.55,1.3,0.33
9496,0.55,1.3,0.33999999999999997
9497,0.55,1.3,0.35
9498,0.55,1.3,0.36
9499,0.55,1.3,0.37
9500,0.55,1.3,0.38
9501,0.55,1.3,0.39
9502,0.55,1.3,0.4
9503,0.55,1.3,0.41000000000000003
9504,0.55,1.3,0.42000000000000004
9505,0.55,1.3,0.43000000000000005
9506,0.55,1.3,0.44000000000000006
9507,0.55,1.3,0.45000000000000007
9508,0.55,1.3,0.45999999999999996
9509,0.55,1.3,0.47
9510,0.55,1.3,0.48
9511,0.55,1.3,0.49
9512,0.55,1.3,0.5
9513,0.55,1.35,0.1
9514,0.55,1.35,0.11
9515,0.55,1.35,0.12000000000000001
9516,0.55,1.35,0.13
9517,0.55,1.35,0.14
9518,0.55,1.35,0.15000000000000002
9519,0.55,1.35,0.16
9520,0.55,1.35,0.17
9521,0.55,1.35,0.18
9522,0.55,1.35,0.19
9523,0.55,1.35,0.2
9524,0.55,1.35,0.21000000000000002
9525,0.55,1.35,0.22
9526,0.55,1.35,0.23
9527,0.55,1.35,0.24000000000000002
9528,0.55,1.35,0.25
9529,0.55,1.35,0.26
9530,0.55,1.35,0.27
9531,0.55,1.35,0.28
9532,0.55,1.35,0.29000000000000004
9533,0.55,1.35,0.30000000000000004
9534,0.55,1.35,0.31
9535,0.55,1.35,0.32
9536,0.55,1.35,0.33
9537,0.55,1.35,0.33999999999999997
9538,0.55,1.35,0.35
9539,0.55,1.35,0.36
9540,0.55,1.35,0.37
9541,0.55,1.35,0.38
9542,0.55,1.35,0.39
9543,0.55,1.35,0.4
9544,0.55,1.35,0.41000000000000003
9545,0.55,1.35,0.42000000000000004
9546,0.55,1.35,0.43000000000000005
9547,0.55,1.35,0.44000000000000006
9548,0.55,1.35,0.45000000000000007
9549,0.55,1.35,0.45999999999999996
9550,0.55,1.35,0.47
9551,0.55,1.35,0.48
9552,0.55,1.35,0.49
9553,0.55,1.35,0.5
9554,0.55,1.4000000000000001,0.1
9555,0.55,1.4000000000000001,0.11
9556,0.55,1.4000000000000001,0.12000000000000001
9557,0.55,1.4000000000000001,0.13
9558,0.55,1.4000000000000001,0.14
9559,0.55,1.4000000000000001,0.15000000000000002
9560,0.55,1.4000000000000001,0.16
9561,0.55,1.4000000000000001,0.17
9562,0.55,1.4000000000000001,0.18
9563,0.55,1.4000000000000001,0.19
9564,0.55,1.4000000000000001,0.2
9565,0.55,1.4000000000000001,0.21000000000000002
9566,0.55,1.4000000000000001,0.22
9567,0.55,1.4000000000000001,0.23
9568,0.55,1.4000000000000001,0.24000000000000002
9569,0.55,1.4000000000000001,0.25
9570,0.55,1.4000000000000001,0.26
9571,0.55,1.4000000000000001,0.27
9572,0.55,1.4000000000000001,0.28
9573,0.55,1.4000000000000001,0.29000000000000004
9574,0.55,1.4000000000000001,0.30000000000000004
